GHO;PUBLISHSTATE;YEAR;REGION;WORLDBANKINCOMEGROUP;COUNTRY;SEX;Display Value;Numeric;Low;High;StdErr;StdDev;Comments;ATTR_ENDPOINT
SDGPOISON;PUBLISHED;2005;AFR;;NAM;FMLE;1.8 [0.7-4.1];1.83628;0.67145;4.1094;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;AFR;;NAM;BTSX;1.9 [0.7-4.3];1.91543;0.67262;4.33458;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2010;AFR;;NAM;FMLE;1.5 [0.5-3.4];1.48896;0.52918;3.36159;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2001;AFR;;NAM;BTSX;2.6 [1.1-5.4];2.59653;1.06345;5.43392;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2013;AFR;;NAM;MLE;2.0 [0.8-4.6];2.04756;0.76088;4.55291;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2001;AFR;;NAM;FMLE;2.1 [0.8-4.6];2.11704;0.83593;4.63723;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2007;AFR;;NAM;FMLE;2.0 [0.7-4.4];1.96465;0.71893;4.36385;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2009;AFR;;NAM;BTSX;2.0 [0.7-4.3];1.96793;0.73883;4.27001;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2010;AFR;;NAM;MLE;2.3 [0.9-4.8];2.25218;0.88479;4.79388;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2008;AFR;;NAM;MLE;2.6 [1.0-5.4];2.56127;1.00335;5.40237;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2008;AFR;;NAM;BTSX;2.1 [0.8-4.6];2.1362;0.80685;4.63058;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;AFR;;NAM;MLE;2.9 [1.2-5.8];2.85846;1.16756;5.831;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2005;AFR;;NAM;MLE;2.9 [1.2-5.9];2.89929;1.20198;5.90855;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;AFR;;NAM;MLE;2.2 [0.8-4.9];2.1654;0.78937;4.89219;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;AFR;;NAM;BTSX;2.0 [0.7-4.5];1.99926;0.69516;4.54065;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;AFR;;NAM;MLE;2.2 [0.8-4.8];2.15324;0.79235;4.84377;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2014;AFR;;NAM;MLE;2.1 [0.8-4.7];2.10075;0.78062;4.70808;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2011;AFR;;NAM;FMLE;1.3 [0.5-3.0];1.33734;0.46136;3.04935;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2019;AFR;;NAM;MLE;2.1 [0.7-4.8];2.09622;0.73064;4.78508;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2011;AFR;;NAM;MLE;2.1 [0.8-4.6];2.10404;0.81483;4.57764;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2003;AFR;;NAM;MLE;3.0 [1.2-6.0];2.96279;1.24415;6.01028;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2005;AFR;;NER;BTSX;4.5 [1.6-10.3];4.45722;1.58036;10.31695;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;AFR;;NER;BTSX;3.5 [1.3-8.4];3.52573;1.25952;8.40444;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2002;AFR;;NER;FMLE;3.5 [1.1-8.0];3.5113;1.05547;8.04956;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;AFR;;NER;BTSX;3.6 [1.3-8.5];3.63545;1.30009;8.50679;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2002;AFR;;NER;MLE;5.4 [2.0-12.1];5.40122;1.9914;12.10222;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2003;AFR;;NER;MLE;5.1 [1.9-11.4];5.12693;1.92057;11.3959;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2015;AFR;;NER;FMLE;2.6 [0.9-6.1];2.61886;0.91514;6.08519;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2003;AFR;;NER;FMLE;3.3 [1.0-7.5];3.25762;1.01524;7.47161;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2011;AFR;;NER;MLE;4.6 [1.7-10.4];4.55378;1.72531;10.42112;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;AFR;;NER;BTSX;3.5 [1.2-8.2];3.47731;1.22948;8.24673;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2019;AFR;;NER;BTSX;3.3 [1.2-7.8];3.30924;1.172;7.8442;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2014;AFR;;NER;BTSX;3.5 [1.3-8.4];3.54137;1.27803;8.37632;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2008;AFR;;NER;MLE;4.9 [1.8-11.0];4.86457;1.84022;11.0319;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2004;AFR;;NER;MLE;4.9 [1.8-11.0];4.85794;1.83964;10.98523;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2011;AFR;;NER;BTSX;3.7 [1.4-8.6];3.73435;1.35439;8.56991;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2010;AFR;;NER;MLE;4.7 [1.8-10.7];4.67952;1.75849;10.67698;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;AFR;;NER;MLE;5.2 [2.0-11.7];5.16691;1.99069;11.66322;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2009;AFR;;NER;BTSX;3.9 [1.4-9.1];3.94537;1.41157;9.10212;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2008;AFR;;NER;BTSX;4.0 [1.5-9.2];4.03789;1.45158;9.1716;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;AFR;;NER;BTSX;4.3 [1.5-9.7];4.29363;1.54785;9.71036;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2004;AFR;;NER;FMLE;3.1 [1.0-7.1];3.06691;0.99658;7.14824;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2015;AFR;;NER;BTSX;3.4 [1.2-8.1];3.40124;1.22214;8.0824;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2019;AFR;;NER;FMLE;2.6 [0.9-6.0];2.59407;0.90062;5.97425;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2005;AFR;;NER;FMLE;3.5 [1.1-8.4];3.54296;1.13015;8.38703;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2010;AFR;;NER;FMLE;3.0 [1.0-7.1];3.03561;1.02017;7.11621;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2001;AFR;;NER;BTSX;4.3 [1.5-9.6];4.28823;1.4566;9.64775;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2015;AFR;;NER;MLE;4.2 [1.5-10.1];4.17913;1.52737;10.06815;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;AFR;;NER;MLE;4.5 [1.6-10.5];4.45322;1.64904;10.47362;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2007;AFR;;NER;MLE;5.1 [2.0-11.4];5.10957;1.9668;11.37326;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2003;AFR;;NER;BTSX;4.2 [1.5-9.4];4.18662;1.46517;9.42188;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2018;AFR;;NER;FMLE;2.7 [0.9-6.2];2.67603;0.91485;6.16719;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2009;AFR;;NER;MLE;4.8 [1.8-10.9];4.76444;1.78649;10.88275;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2009;AFR;;NER;FMLE;3.1 [1.0-7.3];3.12844;1.03763;7.32615;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2001;AFR;;NER;FMLE;3.3 [1.0-7.4];3.3318;1.00804;7.38592;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2000;AFR;;NER;MLE;5.8 [2.0-12.9];5.75344;2.03263;12.91925;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;AFR;;NER;FMLE;2.7 [1.0-6.3];2.71585;0.95373;6.27437;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2013;AFR;;NER;FMLE;2.7 [0.9-6.4];2.73193;0.92629;6.38302;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;AFR;;NER;MLE;4.2 [1.5-10.2];4.23262;1.503;10.20317;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2007;AFR;;NER;FMLE;3.4 [1.1-7.8];3.39344;1.10238;7.78865;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2005;AFR;;NER;MLE;5.4 [2.0-12.3];5.37924;2.03439;12.26326;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2000;AFR;;NER;FMLE;3.7 [1.1-8.3];3.74634;1.12309;8.31947;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2014;AFR;;NER;MLE;4.4 [1.6-10.4];4.35829;1.61987;10.39007;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2007;AFR;;NER;BTSX;4.2 [1.5-9.6];4.24919;1.53343;9.57613;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2018;AFR;;NER;BTSX;3.4 [1.2-8.2];3.40924;1.19669;8.15173;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2008;AFR;;NER;FMLE;3.2 [1.1-7.3];3.21451;1.06449;7.31873;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;AFR;;NER;FMLE;2.8 [1.0-6.5];2.81632;0.95055;6.53666;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2013;AFR;;NER;MLE;4.4 [1.6-10.4];4.386;1.59923;10.41399;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;AFR;;NER;FMLE;3.4 [1.1-7.8];3.42631;1.10803;7.77084;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2002;AFR;;NER;BTSX;4.4 [1.5-10.1];4.44957;1.52012;10.06154;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;AFR;;NER;FMLE;2.7 [1.0-6.4];2.74915;0.95095;6.40916;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2001;AFR;;NER;MLE;5.3 [1.9-11.9];5.2604;1.91254;11.94679;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2018;AFR;;NER;MLE;4.1 [1.5-10.1];4.13576;1.47595;10.11817;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;AFR;;NER;MLE;4.3 [1.6-10.4];4.29692;1.56595;10.38587;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2014;AFR;;NER;FMLE;2.7 [0.9-6.4];2.72078;0.93466;6.35356;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2019;AFR;;NER;MLE;4.0 [1.4-9.7];4.0172;1.44065;9.69528;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2010;AFR;;NER;BTSX;3.9 [1.4-8.9];3.85707;1.38911;8.89552;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2011;AFR;;NER;FMLE;2.9 [1.0-6.7];2.91473;0.98338;6.71828;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2013;AFR;;NER;BTSX;3.6 [1.3-8.4];3.56025;1.26328;8.40163;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2004;AFR;;NER;BTSX;4.0 [1.4-9.1];3.95786;1.41596;9.05695;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2000;AFR;;NER;BTSX;4.7 [1.6-10.6];4.74058;1.57364;10.59803;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2011;AFR;;NGA;FMLE;2.9 [2.0-4.3];2.9407;1.95461;4.32798;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2013;AFR;;NGA;MLE;3.7 [2.4-5.7];3.67778;2.4115;5.66975;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2019;AFR;;NGA;MLE;3.6 [2.2-5.9];3.55041;2.20494;5.91073;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2013;AFR;;NGA;FMLE;2.9 [1.9-4.3];2.8691;1.92129;4.25709;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2003;AFR;;NGA;MLE;3.5 [2.2-5.9];3.49208;2.17083;5.88867;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2008;AFR;;NGA;FMLE;2.8 [1.8-4.1];2.78446;1.81809;4.07091;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2005;AFR;;NGA;MLE;3.5 [2.2-5.8];3.48738;2.18843;5.75316;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2018;AFR;;NGA;MLE;3.7 [2.4-6.1];3.74719;2.3749;6.06406;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2003;AFR;;NGA;FMLE;2.5 [1.6-3.7];2.45276;1.56568;3.6566;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2014;AFR;;NGA;BTSX;3.4 [2.2-5.2];3.43146;2.24841;5.20266;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2004;AFR;;NGA;FMLE;2.6 [1.6-3.8];2.5739;1.63904;3.79221;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2014;AFR;;NGA;FMLE;3.1 [2.0-4.6];3.06229;2.00913;4.57825;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2008;AFR;;NGA;MLE;3.8 [2.4-6.0];3.80171;2.4265;6.02056;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2000;AFR;;NGA;MLE;3.7 [2.2-6.4];3.6652;2.24066;6.38405;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2015;AFR;;NGA;FMLE;2.9 [1.9-4.4];2.92026;1.90141;4.39505;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2000;AFR;;NGA;FMLE;2.2 [1.4-3.3];2.18354;1.39253;3.29422;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2002;AFR;;NGA;MLE;4.0 [2.5-6.6];3.97769;2.472;6.58422;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2005;AFR;;NGA;FMLE;2.3 [1.5-3.4];2.28106;1.46265;3.40285;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;AFR;;NGA;BTSX;3.4 [2.3-5.1];3.42453;2.27267;5.13802;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;AFR;;NGA;MLE;3.9 [2.5-6.2];3.86718;2.48433;6.16245;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;AFR;;NGA;MLE;3.8 [2.4-6.1];3.78975;2.43475;6.10105;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2000;AFR;;NGA;BTSX;2.9 [1.8-4.9];2.93051;1.82011;4.85193;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2019;AFR;;NGA;FMLE;3.0 [1.9-4.6];2.98068;1.87849;4.62207;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2008;AFR;;NGA;BTSX;3.3 [2.1-5.1];3.29862;2.12561;5.05634;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2010;AFR;;NGA;MLE;4.0 [2.6-6.0];3.95382;2.59805;5.98369;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;AFR;;NGA;BTSX;3.6 [2.3-5.4];3.55701;2.31524;5.44713;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2010;AFR;;NGA;FMLE;3.0 [2.0-4.3];2.98446;1.98784;4.30835;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2014;AFR;;NGA;MLE;3.8 [2.5-5.8];3.79152;2.48178;5.81164;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2018;AFR;;NGA;FMLE;3.2 [2.1-4.9];3.18864;2.05055;4.89396;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;AFR;;NGA;MLE;3.9 [2.5-6.1];3.88071;2.48783;6.07146;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2015;AFR;;NGA;MLE;3.6 [2.3-5.5];3.55475;2.28877;5.49671;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;AFR;;NGA;FMLE;3.2 [2.1-4.8];3.22484;2.13814;4.80645;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2009;AFR;;NGA;BTSX;3.3 [2.1-5.0];3.31841;2.13974;5.01436;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;AFR;;NGA;FMLE;3.0 [2.0-4.4];3.01091;2.02466;4.43165;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2001;AFR;;NGA;FMLE;2.3 [1.5-3.5];2.34845;1.45806;3.54659;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2001;AFR;;NGA;BTSX;3.1 [1.9-5.0];3.08204;1.90488;5.04965;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2004;AFR;;NGA;BTSX;3.2 [2.0-5.1];3.21372;2.03213;5.0551;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2004;AFR;;NGA;MLE;3.8 [2.4-6.3];3.8414;2.41776;6.29401;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;AFR;;NGA;FMLE;3.2 [2.1-4.8];3.19913;2.09975;4.81003;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2013;AFR;;NGA;BTSX;3.3 [2.2-5.0];3.2784;2.1694;4.97208;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2007;AFR;;NGA;FMLE;2.8 [1.8-4.0];2.78087;1.81522;4.04548;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;AFR;;NGA;BTSX;3.3 [2.1-5.1];3.30924;2.13615;5.09851;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2002;AFR;;NGA;BTSX;3.3 [2.1-5.3];3.30904;2.07009;5.25304;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2005;AFR;;NGA;BTSX;2.9 [1.8-4.6];2.8902;1.82914;4.58965;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;AFR;;NGA;FMLE;2.7 [1.8-4.0];2.73975;1.78076;4.01255;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2015;AFR;;NGA;BTSX;3.2 [2.1-5.0];3.24154;2.09755;4.95289;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2011;AFR;;NGA;MLE;3.8 [2.5-5.9];3.81583;2.49444;5.89308;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2007;AFR;;NGA;BTSX;3.3 [2.2-5.1];3.3237;2.15082;5.05359;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2011;AFR;;NGA;BTSX;3.4 [2.2-5.1];3.38341;2.2277;5.11973;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;AFR;;NGA;MLE;3.8 [2.5-5.8];3.82832;2.51478;5.82762;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2001;AFR;;NGA;MLE;3.8 [2.3-6.5];3.8031;2.34407;6.52708;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2018;AFR;;NGA;BTSX;3.5 [2.2-5.5];3.47162;2.21488;5.48678;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2009;AFR;;NGA;MLE;3.8 [2.4-5.9];3.77636;2.40291;5.85662;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2019;AFR;;NGA;BTSX;3.3 [2.0-5.3];3.26937;2.04391;5.27506;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;AFR;;NGA;BTSX;3.5 [2.3-5.5];3.49831;2.26945;5.464;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2007;AFR;;NGA;MLE;3.9 [2.5-6.0];3.85518;2.4794;6.04063;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2003;AFR;;NGA;BTSX;3.0 [1.9-4.8];2.97723;1.87105;4.78296;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2010;AFR;;NGA;BTSX;3.5 [2.3-5.2];3.4747;2.29645;5.15563;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2002;AFR;;NGA;FMLE;2.6 [1.7-3.9];2.62834;1.66094;3.89788;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2009;AFR;;NGA;FMLE;2.9 [1.9-4.2];2.8501;1.87061;4.15304;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2019;AMR;;NIC;MLE;0.4 [0.2-0.7];0.39117;0.19328;0.72402;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;AMR;;NIC;BTSX;0.3 [0.2-0.6];0.33976;0.17661;0.60141;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2005;AMR;;NIC;BTSX;0.3 [0.2-0.5];0.29146;0.15849;0.48967;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2008;AMR;;NIC;BTSX;0.4 [0.3-0.7];0.44755;0.25583;0.73207;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;AMR;;NIC;FMLE;0.1 [0.0-0.2];0.10468;0.04574;0.2068;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
