goal;target;indicator;series;seriesDescription;seriesCount;geoAreaCode;geoAreaName;timePeriodStart;value;valueType;time_detail;timeCoverage;upperBound;lowerBound;basePeriod;source;geoInfoUrl;footnotes;attributes.Nature;attributes.Units;dimensions.Age;dimensions.Sex;dimensions.Reporting Type;ATTR_ENDPOINT
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;36;Australia;2014.0;33;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;36;Australia;2015.0;35;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;36;Australia;2016.0;36;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;36;Australia;2017.0;21;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;40;Austria;2007.0;12;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;40;Austria;2008.0;4;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;40;Austria;2009.0;22;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;40;Austria;2010.0;14;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;40;Austria;2012.0;28;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;40;Austria;2013.0;23;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;40;Austria;2014.0;79;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;40;Austria;2015.0;126;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;40;Austria;2016.0;72;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;31;Azerbaijan;2006.0;86;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;31;Azerbaijan;2007.0;101;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;31;Azerbaijan;2008.0;78;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;31;Azerbaijan;2009.0;91;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;31;Azerbaijan;2010.0;34;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;31;Azerbaijan;2011.0;29;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;31;Azerbaijan;2012.0;53;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;31;Azerbaijan;2013.0;56;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;31;Azerbaijan;2014.0;54;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;31;Azerbaijan;2015.0;48;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;31;Azerbaijan;2016.0;70;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;44;Bahamas;2014.0;3;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;48;Bahrain;2007.0;0;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;48;Bahrain;2008.0;1;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;48;Bahrain;2009.0;0;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;48;Bahrain;2010.0;43;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;48;Bahrain;2011.0;5;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;48;Bahrain;2012.0;20;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;48;Bahrain;2013.0;143;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;48;Bahrain;2014.0;96;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;48;Bahrain;2015.0;27;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;48;Bahrain;2016.0;38;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;48;Bahrain;2017.0;33;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;50;Bangladesh;2007.0;114;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;50;Bangladesh;2010.0;310;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;50;Bangladesh;2012.0;126;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;50;Bangladesh;2017.0;733;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;52;Barbados;2013.0;5;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;112;Belarus;2003.0;350;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;112;Belarus;2004.0;400;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
