GHO;PUBLISHSTATE;YEAR;REGION;UNREGION;WHOINCOMEREGION;COUNTRY;RESIDENCEAREATYPE;Display Value;Numeric;Low;High;StdErr;StdDev;Comments;ATTR_ENDPOINT
SDGPM25;PUBLISHED;2013;AFR;;;ZWE;URB;14.48 [7.19-26.81];14.4763;7.19333;26.81432;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AFR;;;ZWE;CITY;14.98 [7.20-28.13];14.97612;7.20202;28.13415;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AFR;;;ZWE;TOTL;13.12 [7.07-22.85];13.12364;7.06663;22.8495;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AFR;;;ZWE;RUR;12.40 [6.69-21.47];12.40491;6.68832;21.47101;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AFR;;;ZWE;TOWN;13.17 [7.05-23.68];13.17163;7.04939;23.67573;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AFR;;;ZWE;URB;14.48 [7.21-26.78];14.47904;7.2149;26.77921;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AFR;;;ZWE;CITY;15.13 [7.18-28.70];15.12702;7.18013;28.69597;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AFR;;;ZWE;TOTL;13.27 [7.12-23.39];13.26748;7.11728;23.3931;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AFR;;;ZWE;RUR;12.55 [6.71-22.11];12.54693;6.71018;22.11486;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AFR;;;ZWE;TOWN;13.32 [7.08-24.46];13.32036;7.08192;24.45505;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AFR;;;ZWE;URB;14.63 [7.20-27.33];14.62912;7.19705;27.33282;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;AFR;;;ZWE;CITY;14.99 [7.19-28.19];14.9893;7.19331;28.18837;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;AFR;;;ZWE;TOTL;13.09 [7.05-22.78];13.09256;7.05221;22.77944;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;AFR;;;ZWE;RUR;12.36 [6.69-21.28];12.36133;6.68774;21.28346;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;AFR;;;ZWE;TOWN;13.13 [7.02-23.33];13.13219;7.02262;23.33439;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;AFR;;;ZWE;URB;14.48 [7.18-26.78];14.47727;7.17572;26.78432;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;AFR;;;ZWE;CITY;15.09 [7.19-28.55];15.08634;7.188;28.54914;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;AFR;;;ZWE;TOTL;13.15 [7.08-22.90];13.15097;7.08284;22.90228;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;AFR;;;ZWE;RUR;12.41 [6.70-21.39];12.41494;6.69939;21.39292;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;AFR;;;ZWE;TOWN;13.13 [7.04-23.39];13.13356;7.03762;23.38609;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;AFR;;;ZWE;URB;14.55 [7.20-27.05];14.54769;7.19762;27.04736;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;AFR;;;ZWE;CITY;14.98 [7.22-28.13];14.98122;7.21946;28.12857;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;AFR;;;ZWE;TOTL;13.12 [7.07-22.79];13.11527;7.06552;22.78507;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;AFR;;;ZWE;RUR;12.40 [6.73-21.37];12.39824;6.72568;21.36722;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;AFR;;;ZWE;TOWN;13.16 [7.04-23.57];13.16041;7.03769;23.5665;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;AFR;;;ZWE;URB;14.48 [7.21-26.76];14.47875;7.2066;26.76413;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;AFR;;;ZWE;CITY;15.01 [7.20-28.24];15.00578;7.1995;28.23999;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;AFR;;;ZWE;TOTL;13.08 [7.05-22.70];13.07553;7.04886;22.69996;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;AFR;;;ZWE;RUR;12.34 [6.72-21.17];12.343;6.71689;21.17321;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;AFR;;;ZWE;TOWN;13.07 [7.00-22.99];13.0697;7.0009;22.98555;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;AFR;;;ZWE;URB;14.47 [7.16-26.76];14.47127;7.16143;26.7579;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;AFR;;;;CITY;35.05 [28.13-43.67];35.04766;28.13099;43.66793;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;AFR;;;;TOTL;31.56 [24.76-41.01];31.55601;24.7638;41.01253;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;AFR;;;;RUR;30.16 [22.56-40.85];30.15551;22.55825;40.84508;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;AFR;;;;TOWN;30.95 [24.08-40.52];30.95267;24.08458;40.52248;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;AFR;;;;URB;33.23 [26.86-41.30];33.22535;26.85611;41.29956;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;AFR;;;;CITY;35.57 [28.55-44.40];35.56752;28.55355;44.40393;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;AFR;;;;TOTL;31.89 [25.05-41.39];31.88515;25.05364;41.39494;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;AFR;;;;RUR;30.38 [22.77-41.12];30.38006;22.77066;41.11792;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;AFR;;;;TOWN;31.30 [24.25-40.82];31.30445;24.25407;40.81685;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;AFR;;;;URB;33.68 [27.20-42.00];33.67557;27.20398;41.99859;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;AFR;;;;CITY;36.08 [28.97-45.08];36.08407;28.96932;45.08129;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;AFR;;;;TOTL;32.33 [25.45-42.00];32.33243;25.45346;42.00259;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;AFR;;;;RUR;30.76 [23.11-41.53];30.7627;23.1117;41.53212;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;AFR;;;;TOWN;31.82 [24.52-41.53];31.81703;24.52239;41.52769;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;AFR;;;;URB;34.20 [27.61-42.78];34.19574;27.61456;42.77857;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;AFR;;;;CITY;35.30 [28.31-43.95];35.30475;28.30794;43.94935;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;AFR;;;;TOTL;31.49 [24.63-40.78];31.48955;24.63107;40.78082;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;AFR;;;;RUR;29.86 [22.24-40.32];29.8606;22.24036;40.31584;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;AFR;;;;TOWN;31.03 [24.21-40.59];31.03006;24.21139;40.59204;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;AFR;;;;URB;33.42 [26.90-41.32];33.41869;26.8996;41.32289;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AFR;;;;CITY;35.67 [28.62-44.41];35.67112;28.62229;44.40692;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AFR;;;;TOTL;31.84 [24.99-41.33];31.84252;24.99303;41.33236;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AFR;;;;RUR;30.20 [22.60-40.66];30.19815;22.60283;40.65769;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AFR;;;;TOWN;31.38 [24.44-40.87];31.38298;24.4387;40.87499;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AFR;;;;URB;33.79 [27.30-41.89];33.78508;27.29713;41.88648;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AFR;;;;CITY;37.40 [30.05-47.28];37.3966;30.04943;47.27648;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AFR;;;;TOTL;33.40 [26.28-43.37];33.39974;26.27522;43.36559;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AFR;;;;RUR;31.76 [23.86-42.91];31.76396;23.86283;42.90929;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AFR;;;;TOWN;32.68 [24.92-42.35];32.67534;24.91993;42.3521;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AFR;;;;URB;35.33 [28.39-44.52];35.32696;28.38984;44.52276;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;AFR;;;;CITY;37.39 [29.96-47.42];37.38909;29.95784;47.4168;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;AFR;;;;TOTL;33.40 [26.21-43.45];33.40155;26.21019;43.44526;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;AFR;;;;RUR;31.73 [23.79-42.96];31.73011;23.79053;42.95818;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;AFR;;;;TOWN;32.76 [25.05-42.60];32.75583;25.04508;42.59675;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;AFR;;;;URB;35.37 [28.38-44.57];35.36511;28.3828;44.56506;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;AFR;;;;CITY;37.33 [29.98-47.22];37.33043;29.98164;47.2197;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;AFR;;;;TOTL;33.22 [26.13-43.13];33.21602;26.13107;43.12698;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;AFR;;;;RUR;31.47 [23.70-42.61];31.4699;23.69913;42.61383;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;AFR;;;;TOWN;32.58 [25.03-42.17];32.5764;25.02932;42.17034;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;AFR;;;;URB;35.26 [28.36-44.30];35.26115;28.36158;44.29666;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;AFR;;;;CITY;37.22 [29.84-47.02];37.22426;29.84253;47.02433;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;AFR;;;;TOTL;32.95 [25.87-42.66];32.94913;25.86876;42.66367;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;AFR;;;;RUR;31.08 [23.37-41.95];31.07527;23.36544;41.95001;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;AFR;;;;TOWN;32.41 [24.99-42.06];32.41193;24.99344;42.06185;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;AFR;;;;URB;35.14 [28.28-43.90];35.13717;28.27644;43.89888;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;AFR;;;;CITY;36.90 [29.43-46.60];36.9014;29.43375;46.60225;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;AFR;;;;TOTL;32.52 [25.39-41.94];32.52097;25.38894;41.93688;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;AFR;;;;RUR;30.56 [22.85-41.15];30.56476;22.84821;41.15287;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;AFR;;;;TOWN;32.03 [24.95-41.72];32.03471;24.94945;41.72167;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;AFR;;;;URB;34.80 [27.96-43.38];34.79825;27.95586;43.38182;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;AMR;;;;CITY;15.52 [14.96-16.20];15.52425;14.95684;16.19577;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;AMR;;;;TOTL;14.74 [13.96-15.47];14.74427;13.96488;15.47034;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;AMR;;;;RUR;14.60 [13.38-15.56];14.60063;13.38212;15.56412;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;AMR;;;;TOWN;13.18 [12.44-13.97];13.18187;12.44354;13.96929;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;AMR;;;;URB;14.80 [14.22-15.44];14.80389;14.22402;15.44303;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;AMR;;;;CITY;15.91 [15.39-16.48];15.90715;15.39244;16.47742;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;AMR;;;;TOTL;15.03 [14.43-15.69];15.02574;14.43077;15.69373;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;AMR;;;;RUR;14.74 [13.68-15.88];14.73722;13.67714;15.88262;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;AMR;;;;TOWN;13.43 [12.66-14.23];13.43137;12.65816;14.23089;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;AMR;;;;URB;15.15 [14.58-15.80];15.14539;14.58496;15.79764;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;AMR;;;;CITY;15.37 [14.85-15.89];15.36632;14.85203;15.88502;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;AMR;;;;TOTL;14.56 [13.83-15.14];14.56347;13.8266;15.13937;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;AMR;;;;RUR;14.40 [13.19-15.34];14.39514;13.19157;15.34092;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;AMR;;;;TOWN;12.98 [12.22-13.75];12.98489;12.21558;13.75357;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;AMR;;;;URB;14.63 [14.05-15.18];14.63322;14.04508;15.18282;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;AMR;;;;CITY;15.32 [14.86-15.89];15.31532;14.86183;15.89071;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;AMR;;;;TOTL;14.61 [13.96-15.31];14.60512;13.96276;15.3076;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;AMR;;;;RUR;14.67 [13.48-15.62];14.67213;13.48297;15.61886;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;AMR;;;;TOWN;12.92 [12.26-13.72];12.9193;12.25767;13.71531;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;AMR;;;;URB;14.58 [14.13-15.19];14.57739;14.12528;15.19408;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AMR;;;;CITY;14.98 [14.50-15.46];14.97858;14.50419;15.46306;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AMR;;;;TOTL;14.29 [13.65-14.83];14.28605;13.64871;14.83327;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AMR;;;;RUR;14.36 [13.26-15.33];14.36252;13.25842;15.33093;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AMR;;;;TOWN;12.63 [11.93-13.29];12.62824;11.92797;13.28862;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AMR;;;;URB;14.25 [13.74-14.76];14.25442;13.74122;14.75922;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AMR;;;;CITY;14.56 [13.97-15.11];14.55735;13.97451;15.10515;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AMR;;;;TOTL;13.98 [13.26-14.60];13.97896;13.26343;14.59902;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AMR;;;;RUR;14.23 [13.08-15.17];14.23063;13.07607;15.17235;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AMR;;;;TOWN;12.34 [11.63-13.09];12.34333;11.63117;13.08697;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AMR;;;;URB;13.87 [13.26-14.45];13.87499;13.26342;14.45321;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;AMR;;;;CITY;14.05 [13.61-14.71];14.05283;13.61039;14.70758;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;AMR;;;;TOTL;13.52 [12.95-14.25];13.51915;12.9471;14.25459;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;AMR;;;;RUR;13.83 [12.74-14.87];13.83431;12.744;14.86977;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;AMR;;;;TOWN;11.90 [11.35-12.61];11.89958;11.355;12.61093;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;AMR;;;;URB;13.39 [12.93-14.04];13.3891;12.92644;14.04319;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;AMR;;;;CITY;14.70 [14.19-15.41];14.70058;14.18654;15.40757;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;AMR;;;;TOTL;13.94 [13.28-14.71];13.9361;13.2816;14.70507;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;AMR;;;;RUR;13.77 [12.59-14.76];13.7671;12.59408;14.76074;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;AMR;;;;TOWN;12.45 [11.77-13.27];12.44656;11.7746;13.27161;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;AMR;;;;URB;14.01 [13.47-14.68];14.00575;13.46756;14.68261;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;AMR;;;;CITY;13.36 [12.94-13.84];13.36117;12.93706;13.84034;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;AMR;;;;TOTL;12.78 [12.25-13.38];12.78496;12.24686;13.37841;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;AMR;;;;RUR;12.89 [11.90-13.96];12.89441;11.90065;13.96411;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;AMR;;;;TOWN;11.35 [10.80-11.95];11.3458;10.80439;11.95433;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;AMR;;;;URB;12.74 [12.31-13.23];12.73992;12.31482;13.23169;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;AMR;;;;CITY;12.63 [12.06-13.22];12.62635;12.05502;13.21797;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;AMR;;;;TOTL;12.14 [11.57-12.80];12.13756;11.567;12.79998;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;AMR;;;;RUR;12.38 [11.49-13.45];12.37644;11.48887;13.45484;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;AMR;;;;TOWN;10.72 [10.14-11.44];10.72206;10.13958;11.43562;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;AMR;;;;URB;12.04 [11.52-12.62];12.03939;11.51921;12.61911;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EMR;;;;CITY;50.30 [42.70-59.81];50.29785;42.70044;59.81402;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EMR;;;;TOTL;44.49 [39.42-51.04];44.49082;39.41569;51.03716;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EMR;;;;RUR;39.94 [35.60-45.97];39.93583;35.59531;45.96808;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EMR;;;;TOWN;46.98 [40.54-54.78];46.97672;40.53783;54.77834;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
